🇨🇳中央电视台,#genre#
三年前的我~叶启田,https://jsmov2.a.yximgs.com/upic/2022/12/22/04/BMjAyMjEyMjIwNDUzMDBfMTQzMzExODU4XzkxNjgwMDA4MTY3XzJfMw==_b_B1579390aa12a52e8578034cc0e30ac5f.mp4
女人的心愿~杨静,https://txmov2.a.kwimgs.com/upic/2022/12/21/19/BMjAyMjEyMjExOTA4MzBfMTQzMzExODU4XzkxNjU1ODQ4NTg5XzJfMw==_b_B2d5eea78802e62cfd3c2e125a3b3bde6.mp4
凤,https://txmov2.a.kwimgs.com/upic/2022/12/14/03/BMjAyMjEyMTQwMzAzMTBfMTQzMzExODU4XzkxMDcxMTcwNzMzXzJfMw==_b_B98cc72b8a8273e5e93a932e1f6c33553.mp4
阿郎行船曲~杨哲,https://jsmov2.a.yximgs.com/upic/2022/12/11/11/BMjAyMjEyMTExMTQ0NDlfMTQzMzExODU4XzkwODYwNDQ4MjAxXzJfMw==_b_B1b1396ff36f8fdd5b0ccbfe8be341b97.mp4
一起爱~林娜,https://jsmov2.a.yximgs.com/upic/2022/12/11/11/BMjAyMjEyMTExMTM4MzhfMTQzMzExODU4XzkwODYwMDQ5MDU0XzJfMw==_b_B986599ec2281db1ad9f8f292956c872b.mp4
将心交换~向蕙玲vs杨哲,https://jsmov2.a.yximgs.com/upic/2022/10/22/17/BMjAyMjEwMjIxNzQxMTJfMTQzMzExODU4Xzg3MDA3NzMyNzgxXzJfMw==_b_B4eef9df8206a7b9e10f59c9383157be4.mp4
千愁醉万年~楊静vs楊哲,https://jsmov2.a.yximgs.com/upic/2022/10/17/18/BMjAyMjEwMTcxODU1MTVfMTQzMzExODU4Xzg2NjYzNzc2NzMwXzJfMw==_b_B9ce37c7b6ad6a9c87c623642a4f7f59a.mp4
断线情~王识贤,https://alimov2.a.kwimgs.com/upic/2022/09/28/14/BMjAyMjA5MjgxNDA0MjFfMTQzMzExODU4Xzg1MTcwMzM3MDg2XzJfMw==_b_Bc3b6771e757f4919b2507a01dc8f4886.mp4
男欢女爱~谢金燕,https://alimov2.a.kwimgs.com/upic/2022/08/14/17/BMjAyMjA4MTQxNzMxNTRfMTQzMzExODU4XzgxODEyMjk5NDY3XzJfMw==_b_B7dea749b87379ce6823c324739005aa2.mp4
摸心肝想着觅~黄乙玲,https://alimov2.a.kwimgs.com/upic/2022/07/19/15/BMjAyMjA3MTkxNTU3MjFfMTQzMzExODU4Xzc5NTg3MjQwNjUzXzJfMw==_b_Bb170b89c4dd47be9b3ab58fd24d42efd.mp4
真爱等一个人~余秀娟,https://txmov2.a.kwimgs.com/upic/2022/07/07/14/BMjAyMjA3MDcxNDA2MDhfMTQzMzExODU4Xzc4NTU5MTMwODc0XzJfMw==_b_B2eedd287a9a9318d814d11e03a7eb008.mp4
咱会无代志~刘辉翔vs傻发,https://alimov2.a.kwimgs.com/upic/2022/06/25/15/BMjAyMjA2MjUxNTU0MzZfMTQzMzExODU4Xzc3NTg1ODQ1MjQ3XzJfMw==_b_Bf15a28117da7eacf7b8fef7940775ff2.mp4
千里共婵娟~陈淑萍,https://alimov2.a.kwimgs.com/upic/2022/06/03/09/BMjAyMjA2MDMwOTU4NTVfMTQzMzExODU4Xzc1ODgxMjI0MjI2XzJfMw==_b_B06200f80268daff8cf155fcbbd190935.mp4
感情路~翁立友,https://alimov2.a.kwimgs.com/upic/2022/05/27/17/BMjAyMjA1MjcxNzAxNDNfMTQzMzExODU4Xzc1MzYxNjA4NDMwXzJfMw==_b_Ba6419acdca095d39f98e3eb7e9681800.mp4
落雨天~裝振凱,https://txmov2.a.kwimgs.com/upic/2022/05/14/19/BMjAyMjA1MTQxOTQ0MTdfMTQzMzExODU4Xzc0NDExODA5ODgyXzJfMw==_b_B35f1d7cd55cb314380dc8c5934dd3c5e.mp4
伤心呒通听情歌~郑雅玲,https://jsmov2.a.yximgs.com/upic/2022/03/25/07/BMjAyMjAzMjUwNzAyMjVfMTQzMzExODU4XzcwMzkyMTI4NjI0XzJfMw==_b_B158e39887e6c9ba0be448f8ae3a33e4e.mp4
花蕊望早春~黄乙玲,http://jsmov2.a.kwimgs.com/upic/2022/03/19/13/BMjAyMjAzMTkxMzMyNTZfMTQzMzExODU4XzY5OTc0MzY1OTUxXzJfMw==_b_Bc51bd6d8798fe3ecd67143ddfc3c5513.mp4
贏你喲~詹雅雯,http://txmov2.a.kwimgs.com/upic/2022/02/23/11/BMjAyMjAyMjMxMTAyMjhfMTQzMzExODU4XzY4MjE4OTY0OTYyXzJfMw==_b_B83e67aa2d86e0f593d76e9fd35ba1ffd.mp4
挽月~甲子慧,https://alimov2.a.kwimgs.com/upic/2022/01/30/16/BMjAyMjAxMzAxNjE4MjFfMTQzMzExODU4XzY2MTcwMDEzMDgyXzJfMw==_b_Bf085ee559d562936e3f082a3bdaf4d51.mp4
白蛇传说~洪百慧,http://txmov2.a.kwimgs.com/upic/2022/01/25/06/BMjAyMjAxMjUwNjEyMzdfMTQzMzExODU4XzY1NjgyMjkyNzc2XzJfMw==_b_Bfc4447cf70e3406375cc7957d90f8708.mp4
我们同唱一首歌~两岸一家亲,http://hwmov.a.kwimgs.com/upic/2022/01/21/14/BMjAyMjAxMjExNDA1MDJfMTQzMzExODU4XzY1Mzc4MTQ1MjAwXzJfMw==_b_Bbf396272cdc287a39d614ae852c91c65.mp4
风风雨雨作阵行~詹曼铃Vs李明洋,http://bdmov.a.yximgs.com/upic/2022/01/06/13/BMjAyMjAxMDYxMzM3NTdfMTQzMzExODU4XzY0MzIxODg3MjIxXzJfMw==_b_Bf2d2437ea663f8a87c48a9df7b300dee.mp4
今夜又搁想起你~余秀娟,https://txmov2.a.kwimgs.com/upic/2021/12/26/21/BMjAyMTEyMjYyMTMwMDVfMTQzMzExODU4XzYzNTg5MTQ1OTE4XzJfMw==_b_B1f702af392cb27b2b6cf495bc0371808.mp4
時間無夠~賴慧如,http://hwmov.a.kwimgs.com/upic/2021/12/02/19/BMjAyMTEyMDIxOTAzMjNfMTQzMzExODU4XzYxOTUwNzc2NDEwXzJfMw==_b_B6235a8802702ab4e4f9bf6f200a4e074.mp4
愛你的心~陳怡婷,https://alimov2.a.kwimgs.com/upic/2021/11/28/17/BMjAyMTExMjgxNzI5NDZfMTQzMzExODU4XzYxNzE0MzQxNTU5XzJfMw==_b_Bb5cffac9a97bdd14b1e7d345761e4636.mp4
贤妻~杨哲,https://txmov2.a.kwimgs.com/upic/2021/11/12/18/BMjAyMTExMTIxODM5NTRfMTQzMzExODU4XzYwNzI1MDYxNTA4XzJfMw==_b_B5b2fce68e5883a55e7683ff637fc4cba.mp4
痴情一场梦~王新庆,https://alimov2.a.kwimgs.com/upic/2021/10/01/16/BMjAyMTEwMDExNjI0MzBfMTQzMzExODU4XzU4MTgzMzgxNzMwXzJfMw==_b_B18107352b4f5690272948151e217e4d8.mp4
事到如今~乔幼,https://alimov2.a.kwimgs.com/upic/2021/10/01/15/BMjAyMTEwMDExNTU3MjJfMTQzMzExODU4XzU4MTgxMDkyOTE0XzJfMw==_b_B4a8a43bb79ce8a1cccd006cd4c4abfb7.mp4
原因~张秀卿,https://txmov2.a.kwimgs.com/upic/2021/10/01/15/BMjAyMTEwMDExNTIxNDdfMTQzMzExODU4XzU4MTc3NzY4ODAzXzJfMw==_b_B30244769730409e00e26bfbe451dc139.mp4
厦门是咱的所在,https://alimov2.a.kwimgs.com/upic/2021/09/20/08/BMjAyMTA5MjAwODE0NTBfMTQzMzExODU4XzU3NDc5NTQ2MjMwXzJfMw==_b_B3196a1e0118f96ed9f483431011857f5.mp4
半夜恋歌~袁小迪,https://alimov2.a.kwimgs.com/upic/2021/08/27/17/BMjAyMTA4MjcxNzQ5MzlfMTQzMzExODU4XzU2MDkzMTQ5NTcyXzJfMw==_b_Be6ebe0ea6b90db1fb182fe2a828ee253.mp4
原因~张雪芳,https://alimov2.a.yximgs.com/upic/2021/07/25/13/BMjAyMTA3MjUxMzQ2MDNfMjEyMTE0NjgyOV81MzkyMzQ1NTg2NV8yXzM=_b_Bd4a5d593de9c3912e26c8ce71b264c7e.mp4
一生情~莊振凯vs戴梅君vs,https://jsmov2.a.yximgs.com/upic/2021/08/06/14/BMjAyMTA4MDYxNDAzMTNfMTQzMzExODU4XzU0NjkyOTUzNTIzXzJfMw==_b_B65932b1c186b442b6b203df4175d85c3.mp4
你甘有愛过我~董育君,https://jsmov2.a.yximgs.com/upic/2021/08/02/20/BMjAyMTA4MDIyMDU3MTVfMTQzMzExODU4XzU0NDQxMDc4MjY2XzJfMw==_b_Bef28446211852183ee931865a805db57.mp4
决心~许富凯,https://jsmov2.a.yximgs.com/upic/2021/08/01/07/BMjAyMTA4MDEwNzI4MDZfMTQzMzExODU4XzU0MzUzMjMyMjQzXzJfMw==_b_B49158fcc3270579a390f02e231891442.mp4
千年的思念~王瑞霞,https://jsmov2.a.yximgs.com/upic/2021/07/29/16/BMjAyMTA3MjkxNjU4MThfMTQzMzExODU4XzU0MTkxOTA2OTQ5XzJfMw==_b_B526f9d96f2c39beeb822447f253656eb.mp4
月光瞑~蔡秋鳳,https://txmov2.a.kwimgs.com/upic/2021/07/27/21/BMjAyMTA3MjcyMTMyMzFfMTQzMzExODU4XzU0MDgyMjIwNzk5XzJfMw==_b_B1e67f8aa51016d275b875adca53541b4.mp4
男人酒女人淚~陈随意vs唐麗,https://jsmov2.a.yximgs.com/upic/2021/07/23/15/BMjAyMTA3MjMxNTE4MjRfMTQzMzExODU4XzUzODAxMjYwMTc0XzJfMw==_b_Bdab0499443d2d5529c8f5c47f57bdd6f.mp4
爱人跟人走~陈小云,https://jsmov2.a.yximgs.com/upic/2021/07/23/15/BMjAyMTA3MjMxNTEyMDlfMTQzMzExODU4XzUzODAwOTAxNjM5XzJfMw==_b_Bf252d9c59611d268d3420e6dbf094644.mp4
一生只爱你一个~江蕙vs洪荣宏vs,https://jsmov2.a.yximgs.com/upic/2021/07/23/14/BMjAyMTA3MjMxNDU0MDdfMTQzMzExODU4XzUzODAwMDAwOTYyXzJfMw==_b_B377b51a2c38e0ea777e331853509085b.mp4
二八青春~陳怡婷,https://jsmov2.a.yximgs.com/upic/2021/07/19/10/BMjAyMTA3MTkxMDE1NTdfMTQzMzExODU4XzUzNTI3NzI4MjQ1XzJfMw==_b_B98f10f504664a8f1f793b1ca4e61de06.mp4
女人的青春~黄思婷,https://txmov2.a.kwimgs.com/upic/2021/07/13/03/BMjAyMTA3MTMwMzE1MzJfMTQzMzExODU4XzUzMTM1MjAyNTkxXzJfMw==_b_Bc0459943aa05abed3dc46ef0fb6d4f5e.mp4
真心疼惜你~莊振凯vs向惠玲,https://jsmov2.a.yximgs.com/upic/2021/07/13/02/BMjAyMTA3MTMwMjM0MjNfMTQzMzExODU4XzUzMTM0ODc3NDgwXzJfMw==_b_Bdf91fc6071b7c72ee6496449ea428118.mp4
追追追~黃妃,https://alimov2.a.kwimgs.com/upic/2021/07/10/14/BMjAyMTA3MTAxNDQyNDJfMTQzMzExODU4XzUyOTYzODE1ODE0XzJfMw==_b_B4804d7097de85e1e479388021e1e77a4.mp4
一杯美酒~吉马对唱,https://alimov2.a.kwimgs.com/upic/2021/07/06/08/BMjAyMTA3MDYwODMzMzVfMTQzMzExODU4XzUyNjkzNDYxMzU1XzJfMw==_b_B98f1ce06fca406ff7aaba98ad51847bc.mp4
一日過一日~江志豐,https://alimov2.a.kwimgs.com/upic/2021/06/22/03/BMjAyMTA2MjIwMzU0MTFfMTQzMzExODU4XzUxODQzNDIwNDMzXzJfMw==_b_Bb6ad1ae3d1ed261653ab9ef6be4602f3.mp4
让爱飞翔~石国人,https://txmov2.a.kwimgs.com/upic/2021/06/20/22/BMjAyMTA2MjAyMjIwNDVfMTQzMzExODU4XzUxNzgzNjE5MDAyXzJfMw==_b_B8749ae71c71896e6d026468507051f54.mp4
温柔花~洪榮宏vs张瀞云,https://alimov2.a.kwimgs.com/upic/2021/06/20/10/BMjAyMTA2MjAxMDI3NDdfMTQzMzExODU4XzUxNzM0NjI1OTk0XzJfMw==_b_Bd38243df6228251b698f23799d4a225f.mp4
甲妳惜命命~谢金燕vs翁立友,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjQ4NDJfMTQzMzExODU4XzUxNjU3NjEwNzYxXzJfMw==_b_B5b820430bc76b084c5ab00589950737b.mp4
一夜香~徐紫淇,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjI4NDhfMTQzMzExODU4XzUxNjU3NTE1MjE0XzJfMw==_b_Bad7d12b183a25e86e23cfad603e82b55.mp4
今生无后悔~傑克vs一綾,https://alimov2.a.kwimgs.com/upic/2021/06/16/05/BMjAyMTA2MTYwNTQ0MThfMTQzMzExODU4XzUxNDk0NTUwMDYxXzJfMw==_b_B8f6347d1b3787b2f94af1c2b25302638.mp4
烧肉粽~卓依婷,https://alimov2.a.kwimgs.com/upic/2021/06/14/17/BMjAyMTA2MTQxNzM4NDRfMTQzMzExODU4XzUxNDEyNDkyMDYyXzJfMw==_b_B27ff0483899562f2ce99eacaf61c4ac7.mp4
爱甲这无辜~僑幼,https://alimov2.a.kwimgs.com/upic/2021/06/11/12/BMjAyMTA2MTExMjE1MzFfMTQzMzExODU4XzUxMTc5MzAzNjg2XzJfMw==_b_B55066c60532761dcb734281f2cf0b2ed.mp4
良心~杨哲,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzU0MThfMTQzMzExODU4XzUxMDgwNTc3MTE2XzJfMw==_b_B308f78e82fe27031acc8965a1a15b359.mp4
送你送到这～林姗vs翁丽友,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzQ0NTNfMTQzMzExODU4XzUxMDgwMjQ1MjE5XzJfMw==_b_Bec8c94d5408f1089b2ff92dfe45cf880.mp4
雨中情绵绵~高向鹏v鄧詠家,https://txmov2.a.kwimgs.com/upic/2021/06/07/08/BMjAyMTA2MDcwODQ3MTFfMTQzMzExODU4XzUwOTYyMTg5MTU4XzJfMw==_b_B0daf40dc92afd6b11f48987e7138f693.mp4
爱甲这坚持~林珊,https://alimov2.a.kwimgs.com/upic/2021/06/02/06/BMjAyMTA2MDIwNjEwMTJfMTQzMzExODU4XzUwNjYyOTIxMzc5XzJfMw==_b_B9cb93c350bdc0aac4f4e00ad1d0870fa.mp4
天涯流星泪~梅花三姐妹,https://txmov2.a.kwimgs.com/upic/2021/05/24/12/BMjAyMTA1MjQxMjEwMTRfMTQzMzExODU4XzUwMTY3MzM0MjQxXzJfMw==_b_B08cd066450edcd73c00d283dd930346e.mp4
走马灯~梅花三姐妹,https://alimov2.a.kwimgs.com/upic/2021/05/23/15/BMjAyMTA1MjMxNTA3NDhfMTQzMzExODU4XzUwMTE5MzkwOTY5XzJfMw==_b_B048b168c6718a9923995a5cc95bdc612.mp4
葬花~江志丰,https://txmov2.a.kwimgs.com/upic/2021/05/19/20/BMjAyMTA1MTkyMDUwMTNfMTQzMzExODU4XzQ5ODg2OTQ5ODY1XzJfMw==_b_Ba6a2e88e9cff13319facbb9700fd6ca8.mp4
永遠一對~一綾vs李明洋,http://bdmov.a.yximgs.com/upic/2021/05/15/12/BMjAyMTA1MTUxMjU5MTRfMTQzMzExODU4XzQ5NjI2NDAyOTE1XzJfMw==_b_Be464c6fd86a9b08fdfbebdf8029d7236.mp4
等三年~唐麗,http://hwmov.a.kwimgs.com/upic/2021/05/14/12/BMjAyMTA1MTQxMjUyNDlfMTQzMzExODU4XzQ5NTYyMDEwNjc2XzJfMw==_b_Ba31f30e0862edad11acdad2e80b85a0e.mp4
家后~江蕙,http://txmov2.a.kwimgs.com/upic/2021/05/11/10/BMjAyMTA1MTExMDMyMzdfMTQzMzExODU4XzQ5NDAwNTg4NDA1XzJfMw==_b_B7929d39d0f756ba200f5c37286b4ea1a.mp4
咱的天~张燕清,https://txmov2.a.kwimgs.com/upic/2021/05/07/18/BMjAyMTA1MDcxODU1NTZfMTQzMzExODU4XzQ5MTg4MzIyNDY2XzJfMw==_b_Bfdde4c44134ed309f3d2f38afe3fbdee.mp4
爱情烧抹退~一綾,http://jsmov2.a.kwimgs.com/upic/2021/05/05/19/BMjAyMTA1MDUxOTQ2MzlfMTQzMzExODU4XzQ5MDg2Nzg4NTU3XzJfMw==_b_B584245edfd47155b255b70d6e4f10925.mp4
爱的情火~陈雷vs甲子慧,https://txmov2.a.kwimgs.com/upic/2021/04/29/15/BMjAyMTA0MjkxNTM1NDNfMTQzMzExODU4XzQ4NjM3NTk3NjM3XzJfMw==_b_B6229e14cf175e5d9e525170ff6a3508a.mp4
多情的阿那答~方怡萍,https://alimov2.a.kwimgs.com/upic/2021/04/27/06/BMjAyMTA0MjcwNjQ2MjdfMTQzMzExODU4XzQ4NTE2NzQyNzM3XzJfMw==_b_B94f0aad936223ad0507d95042350aeb7.mp4
坚强的斗志~阿吉仔,https://txmov2.a.kwimgs.com/upic/2021/04/26/19/BMjAyMTA0MjYxOTIxMTBfMTQzMzExODU4XzQ4NDk3NDkyMzE2XzJfMw==_b_B79c9f97f691c922f279066026921a570.mp4
我只在乎你~邓紫棋,https://alimov2.a.kwimgs.com/upic/2021/04/25/17/BMjAyMTA0MjUxNzQ0NDVfMTQzMzExODU4XzQ4NDM5NDQzODIwXzJfMw==_b_B6f5da8c6a6a07c5f051f779be55091ab.mp4
爱你今生今世~陈雷vs甲子慧,http://bdmov.a.yximgs.com/upic/2021/04/25/17/BMjAyMTA0MjUxNzA3MThfMTQzMzExODU4XzQ4NDM3MzM4MzA3XzJfMw==_b_Bbd25d39017704650900e628105855603.mp4
上海之恋~陈淑萍vs张燕清,http://v2-cty02.kwaicdn.com/upic/2021/04/24/07/BMjAyMTA0MjQwNzA1NTJfMTQzMzExODU4XzQ4MzQ1MjUzMTE3XzJfMw==_b_B9a0b7fb4c75dc438b5b17d992a431b4f.mp4
爱在他乡~宽哥,https://txmov2.a.kwimgs.com/upic/2021/04/16/05/BMjAyMTA0MTYwNTI2MjdfMTQzMzExODU4XzQ3ODg1NzM1MTY4XzJfMw==_b_Bc875dcab91b18d782970daec90f0033f.mp4
胜者为王~王识贤,https://alimov2.a.kwimgs.com/upic/2021/04/13/01/BMjAyMTA0MTMwMTQyMzVfMTQzMzExODU4XzQ3NzI1OTM5MDgzXzJfMw==_b_B85331051cb385dd12434df34d37f7c89.mp4
尚爱的人伤我尚重~王识贤,https://txmov2.a.kwimgs.com/upic/2021/04/08/05/BMjAyMTA0MDgwNTMyMzVfMTQzMzExODU4XzQ3NDI3NTI2MjQ1XzJfMw==_b_Bccabe9a2a6d3ff7ec9f93185be9aab44.mp4
一暝三冬~唐俪,https://txmov2.a.kwimgs.com/upic/2021/04/05/19/BMjAyMTA0MDUxOTUzMjNfMTQzMzExODU4XzQ3MzA3MTY4ODY3XzJfMw==_b_B18513483896b2272d3f0dfb3ed422d24.mp4
梦回泉州湾~余欢,https://txmov2.a.kwimgs.com/upic/2021/04/04/12/BMjAyMTA0MDQxMjM3MzNfMTQzMzExODU4XzQ3MjAxMTUyNDUyXzJfMw==_b_B723779793ee516498dd95d8893669a94.mp4
富贵梦~童欣,https://alimov2.a.kwimgs.com/upic/2021/04/03/10/BMjAyMTA0MDMxMDUzMzFfMTQzMzExODU4XzQ3MTE1ODg3NTM3XzJfMw==_b_Bb51c6af66c9bd2b749eaea581a00a838.mp4
歌星串烧区,#genre#QQ群581550264QQ群581550264QQ群581550264QQ群581550264QQ群581550264QQ群581550264QQ群581550264QQ群581550264QQ群581550264
卓依婷40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5252041701152345508_hlsb.m3u8
姜育恒40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
童安格40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
魏佳艺40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427471582302532_hlsb.m3u8
云朵40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
韩宝仪40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
王心凌40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8
金海心38首,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8
任贤齐36首,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
陈瑞36首,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
串烧36首,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561450301066675_hlsb.m3u8
林志炫34首,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
经典33首,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790793651941963_hlsb.m3u8
陈淑桦32首,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
林俊杰31首,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
陶喆30首,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8
汪明荃30首,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
林忆莲30首,https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
腾格尔30首,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8
许蒿30首,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8

影视车载区,#genre#
DJ,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
还没有爱够DJ,https://vd3.bdstatic.com/mda-ncjgwmv1u85an74x/cae_h264_delogo/1647781725809492842/mda-ncjgwmv1u85an74x.mp4
梦的翅膀受了伤DJ,https://vd3.bdstatic.com/mda-nc9a5ezg6q94csiv/360p/h264_delogo/1646896337041155631/mda-nc9a5ezg6q94csiv.mp4
花儿笑了DJ,https://vd4.bdstatic.com/mda-ncj7vawq5rnk5v59/hd/cae_h264_delogo/1647759626623363912/mda-ncj7vawq5rnk5v59.mp4
MTV,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
模特,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
DJ,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
今日热歌,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
动感,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4
车载必备,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4
新情歌DJ,https://vd3.bdstatic.com/mda-mkm49f32vcaf16y0/sc/cae_h264/1637551531193286304/mda-mkm49f32vcaf16y0.mp4
爱情情歌dj网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
七星酒吧舞曲,https://vd2.bdstatic.com/mda-mkq4p7459ade8936/sc/cae_h264/1637813773613914093/mda-mkq4p7459ade8936.mp4
情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
四海舞曲dj,https://vd2.bdstatic.com/mda-mkp6w1tjw8mz9kpx/sc/cae_h264/1637731815454834601/mda-mkp6w1tjw8mz9kpx.mp4
新世纪舞曲,https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
dj舞曲交流,https://vd2.bdstatic.com/mda-majhhns1q3ggkdi6/v1-cae/sc/mda-majhhns1q3ggkdi6.mp4
干就完了,https://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
金典老歌合集dj,https://vd3.bdstatic.com/mda-mkq6zqsvfa164i4i/sc/cae_h264/1637829051855604521/mda-mkq6zqsvfa164i4i.mp4
学生dj舞曲,https://vd2.bdstatic.com/mda-mkncvdu8w51mdbqw/sc/cae_h264/1637659554429325643/mda-mkncvdu8w51mdbqw.mp4
日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
国际舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
dj舞曲合集,https://vd2.bdstatic.com/mda-mkmeak5hsf7hmguz/sc/cae_h264/1637579072201459045/mda-mkmeak5hsf7hmguz.mp4
dj舞曲金典,https://vd2.bdstatic.com/mda-mkk0g8x89nnx62tm/sc/cae_h264/1637456174213928981/mda-mkk0g8x89nnx62tm.mp4
车载DJ舞曲《大风吹》《浪子闲话》《玛尼情歌》《沙漠骆驼》,https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4
七首DJ情歌《拈花一笑》《对面的小姐姐》《想你了小哥哥》等,https://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4
2021最佳伤感情歌HD[1280*720],https://vdse.bdstatic.com//59c5abc138bf1da5585bb765c530137e.mp4
2021伤感洗脑神曲HD[1280*720],https://vdse.bdstatic.com//8ad29ca92a901b9992431cf0c5266101.
2021最好听情歌HD[1280*720],https://vdse.bdstatic.com//e668900af1d683c1f8762c1184d516d3.mp4
震撼纯电音Drown,https://vd2.bdstatic.com/mda-mjshcpd847mhnjgj/sc/cae_h264/1635337200637124885/mda-mjshcpd847mhnjgj.mp4
抖音神曲20首,https://vd3.bdstatic.com/mda-kegey3zg2hx7f0t6/sc/mda-kegey3zg2hx7f0t6.mp4
送给未来的你,https://vd2.bdstatic.com/mda-ma0st3ncw6i2yerr/v1-cae/sc/mda-ma0st3ncw6i2yerr.mp4
DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4
叶筱萱《爱到最后是孤独》,https://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
DJ版《望爱却步》,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
